truck,car,motor,bus,train,build,sky,wall,vaget,bike,road,terrain,pole,bridge,person,traffic sign,side walk,traffic light,rider,lat,lng
0.007415771,0.00198555,0.000442505,3.81E-06,,0.005170822,0.521816254,4.20E-05,0.226726532,8.01E-05,0.18639183,0.000148773,0.011356354,0.001796722,0.00075531,0.000928879,0.0346241,0.001132965,0.00015831,114.0579831,22.59860731
0.004274368,0.014816284,0.001466751,0.00399971,,0.172784805,0.338773727,,0.241960526,0.010484695,0.099214554,0.00037384,0.001691818,0.067298889,0.006025314,0.000190735,0.03729248,9.16E-05,0.000236511,113.880937,22.5840865
0.068359375,0.046873093,,,,0.07002449,0.553409576,0.010227203,0.124019623,3.81E-06,0.090000153,,0.00292778,0.026802063,0.000162125,0.007802963,0.000160217,0.000204086,,114.0359942,22.65969259
1.14E-05,0.00201416,,,,0.11869812,0.370843887,0.003429413,0.239067078,,0.15990448,0.016675949,0.012407303,0.020175934,2.48E-05,0.00135994,0.056352615,1.14E-05,,113.933545,22.54640848
,0.012260437,0.003910065,,,0.135860443,0.030160904,0.000112534,0.604373932,0.073135376,0.096279144,0.00481987,0.002538681,0.00015831,0.001543045,0.001989365,0.033557892,0.000238419,3.81E-05,114.0883179,22.54929833
0.002037048,0.083703995,9.92E-05,0.000162125,,0.012393951,0.496665955,0.000349045,0.279289246,0.000883102,0.077186584,0.002643585,0.000274658,0.000659943,0.000555038,,0.044059753,1.34E-05,,113.9056353,22.51560307
,0.003080368,,,,,,,0.795988083,0.001541138,0.062189102,0.021442413,0.003421783,,9.54E-06,,0.113304138,,,113.9514386,22.56345407
0.015382767,0.013484955,,,,0.0978508,0.422527313,0.000785828,0.210384369,,0.176897049,0.0349617,0.001825333,0.017946243,0.000638962,0.000921249,0.007265091,0.000104904,,113.860713,22.63371761
,,,,,0.021921158,0.215513229,5.72E-06,0.669448853,3.62E-05,0.044775009,1.34E-05,0.003229141,0.004669189,0.000772476,0.000240326,0.040185928,0.000165939,,113.9352804,22.52943321
,0.025629044,,,,0.248962402,0.323863983,0.000391006,0.161527634,0.000793457,0.168106079,3.62E-05,0.000946045,0.057725906,0.000431061,0.000221252,0.012331009,1.14E-05,,114.083733,22.54314657
,1.14E-05,,,,0.273305893,0.065021515,1.91E-06,0.51115036,4.01E-05,0.045658112,0.057172775,0.005723953,0.014003754,1.14E-05,0.005483627,0.023067474,0.000324249,,113.9637012,22.52832031
,0.001188278,1.91E-06,0.00028801,,0.237815857,0.195491791,0.000360489,0.333265305,0.022659302,0.070833206,0.000297546,0.006088257,0.120542526,0.000148773,0.007326126,0.004669189,,,114.1435874,22.55039533
2.67E-05,0.001859665,0.000165939,,,0.081071854,0.372714996,,0.316173553,4.77E-05,0.198381424,0.014158249,0.001695633,0.002094269,3.81E-05,0.000549316,0.011873245,0.000125885,,113.9302529,22.51728447
,0.000236511,0.000583649,,,0.280857086,0.272192001,0.00056839,0.204416275,0.001947403,0.198968887,0.04029274,0.000104904,0.000326157,7.82E-05,0.000139236,3.24E-05,2.29E-05,0.000209808,113.8286567,22.66620479
1.14E-05,0.001565933,5.72E-06,,,0.166318893,0.302679062,0.001523972,0.202613831,0.00702858,0.055906296,,0.003463745,0.251234055,0.001125336,0.001337051,0.003946304,0.000371933,0.001844406,114.0063789,22.66126298
,0.004173279,7.63E-06,,,0.050327301,0.235460281,,0.604969025,0.001607895,0.057203293,0.030921936,0.003177643,0.003282547,0.004337311,,0.005504608,3.81E-06,,114.0343795,22.51794643
0.000398636,0.117938995,0.017728806,,,0.000389099,0.453285217,,0.347442627,0.002199173,0.054927826,3.24E-05,0.002500534,9.54E-06,,0.000133514,0.003990173,,,113.9147651,22.54356363
3.05E-05,0.033712387,0.000432968,,1.91E-06,0.031909943,0.298919678,0.00340271,0.491968155,3.81E-06,0.085042953,0.0026474,0.008586884,0.037338257,0.000112534,8.01E-05,0.006786346,,,113.9230386,22.48741597
0.000751495,0.002454758,0.003921509,0.001146317,,0.179357529,0.239053726,,0.374174118,0.010551453,0.124910355,0.000650406,0.00283432,0.007095337,0.003978729,0.00435257,0.044818878,0.000387192,0.000537872,113.9256545,22.52116508
0.003850937,0.008687973,0.000465393,,,0.028839111,0.000642776,0.003389359,0.75633049,0.008203506,0.063781738,0.019008636,0.001525879,0.047544479,1.91E-05,0.000167847,0.058519363,,,113.8872619,22.57342675
,,,,,0.00047493,0.472415924,,0.402959824,,0.090986252,,0.006004333,0.011619568,1.91E-06,1.34E-05,0.016500473,,,114.0113306,22.59236822
0.002519608,0.039556503,0.000724792,0.002044678,1.91E-06,0.200317383,0.477972031,,0.050022125,,0.212471008,0.002971649,0.002098083,0.006490707,0.000354767,0.000238419,0.002988815,0.000177383,2.67E-05,114.1765339,22.63710267
0.118041992,0.051942825,1.91E-06,,,0.335458755,0.334497452,4.20E-05,0.018859863,0.002601624,0.06624794,7.25E-05,0.003740311,0.049173355,0.004468918,8.58E-05,0.014286041,0.001371384,8.39E-05,113.9139462,22.51184752
0.273666382,0.094009399,0.002286911,4.01E-05,7.63E-06,0.299726486,0.172697067,,0.030010223,0.007904053,0.083148956,1.91E-06,0.007896423,0.017108917,0.003170013,9.73E-05,0.009031296,0.000173569,,114.1218021,22.60651489
0.000526428,0.061260223,,,,0.055828094,0.033390045,0.024320602,0.643310547,0.000682831,0.146678925,0.002861023,0.000513077,0.015245438,0.0041008,1.34E-05,0.012245178,,,114.0377661,22.54413083
,0.00094223,,,,0.18592453,0.365152359,0.000104904,0.281217575,,0.153030396,,7.25E-05,,0.000120163,8.58E-05,0.014219284,0.000106812,,114.0515137,22.52865363
0.009943008,0.103506088,0.001119614,0.000171661,,0.024902344,0.145227432,0.000999451,0.576972961,0.00170517,0.063884735,,0.002515793,0.048042297,0.002111435,0.003023148,0.01682663,1.34E-05,1.14E-05,113.888583,22.56863138
0.18164444,0.013647079,0.000370026,0.014694214,0.004840851,0.562026978,0.040981293,0.001428604,0.063924789,0.00030899,0.099514008,0.000213623,0.001068115,0.003774643,0.000610352,0.000314713,0.011287689,0.000270844,5.53E-05,114.0290179,22.60697089
0.000167847,0.007850647,,,,0.208646774,0.246496201,7.63E-06,0.322429657,0.000745773,0.125339508,0.000301361,0.001840591,0.010408401,0.001436234,8.01E-05,0.075212479,1.34E-05,,113.9116368,22.51923393
,0.062267303,0.000320435,,,0.480272293,0.052963257,0.026226044,0.187374115,0.000200272,0.139699936,0.040296555,0.005125046,3.81E-06,0.000190735,0.000671387,0.005365372,,,113.925293,22.58370983
,0.002101898,,,,0.112380981,0.416856766,,0.218715668,0.002933502,0.212965012,0.009977341,0.008506775,9.54E-06,0.000270844,0.002353668,0.013568878,0.000335693,,113.9623162,22.53093771
0.003992081,0.000494003,,5.72E-06,,0.276733398,0.446817398,0.000286102,0.028461456,,0.17637825,0.022615433,0.006195068,0.029432297,7.63E-06,0.000347137,0.009210587,,,113.8285836,22.66420613
,,,,1.91E-06,0.219396591,0.312036514,,0.189157486,0.000785828,0.129419327,0.040851593,0.010368347,0.067564011,0.000650406,0.004947662,0.025728226,6.87E-05,,114.018831,22.62925508
,0.001075745,,9.54E-05,0.001176834,0.134634018,0.534461975,,0.094348907,,0.178613663,0.051372528,0.000890732,0.003442764,5.15E-05,3.62E-05,0.000774384,,1.91E-06,113.986323,22.55065523
,0.00626564,0.000247955,,,0.001197815,0.524541855,,0.301647186,1.91E-06,0.140436172,0.00084877,0.000125885,1.34E-05,,0.000453949,0.025196075,,,113.9038584,22.54498745
0.00087738,0.024105072,0.000167847,0.001792908,5.72E-06,0.014448166,0.561935425,0.004384995,0.184354782,0.002296448,0.092645645,0.064775467,0.006753922,0.031015396,0.000177383,0.000528336,0.010599136,0.000112534,,114.0875121,22.56460711
,0.014221191,3.81E-06,,,0.040397644,0.004037857,0.000720978,0.713098526,0.001665115,0.097896576,0.01058197,0.001726151,0.082269669,0.000537872,0.000301361,0.033454895,6.29E-05,,114.0565375,22.53953031
,0.035366058,,,,0.257730484,0.424764633,0.001813889,0.140228271,1.91E-06,0.115001678,0.011692047,0.000455856,0.001005173,0.000530243,0.000553131,0.011646271,7.63E-06,0.000179291,114.0816012,22.55828857
0.004198074,0.003417969,5.72E-05,0.009845734,0.000972748,0.17001915,0.001665115,0.003110886,0.637552261,0.000263214,0.06007576,0.019317627,0.000558853,0.063306808,7.44E-05,1.91E-05,0.026521683,,,113.9459229,22.53292397
,0.000757217,,,,0.000143051,0.436843872,2.29E-05,0.412111282,5.72E-05,0.099077225,0.001037598,0.002225876,0.026678085,,2.10E-05,0.022001266,,,114.1576082,22.59790479
0.030223846,0.02189064,0.005447388,0.000513077,1.91E-06,0.093929291,0.237958908,,0.484071732,0.001626968,0.094938278,0.001615524,0.002428055,0.007646561,0.001514435,3.05E-05,0.016616821,,0.000522614,113.8875452,22.56590517
,0.009778976,,,,0.063903809,0.258962631,,0.455417633,,0.131443024,0.058912277,0.008947372,0.000185013,1.91E-06,0.002063751,0.010847092,0.000513077,,113.9737739,22.52963492
7.63E-06,0.050519943,0.000150681,,,0.099395752,0.45054245,9.54E-06,0.178953171,0.006988525,0.128648758,0.012493134,0.005859375,0.054462433,0.000473022,0.006629944,0.004970551,8.39E-05,0.000787735,113.8590229,22.56516317
0.049304962,0.001569748,0.001157761,6.29E-05,,0.1170578,0.065565109,0.000967026,0.605792999,0.002134323,0.068218231,0.025373459,0.003959656,0.00494194,0.000310898,0.002796173,0.051763535,,,113.8600258,22.61192617
0.115224838,0.011379242,0.003326416,0.003171921,,0.085220337,0.509342194,0.014276505,0.061782837,0.000169754,0.125179291,,0.001018524,0.06543541,0.000289917,0.001594543,0.003425598,3.81E-06,0.000135422,113.928006,22.63550205
0.000873566,0.00330162,1.53E-05,1.14E-05,9.54E-06,0.002161026,0.666028976,0.005847931,0.054098129,,0.103780746,0.000513077,0.000640869,0.113307953,0.000555038,0.000734329,0.049093246,3.81E-06,,114.1571547,22.65960367
0.000694275,0.005506516,1.91E-06,0.007474899,,0.081083298,0.361135483,,0.312030792,0.001441956,0.154829025,0.005861282,0.013153076,2.86E-05,0.001817703,0.00088501,0.054624557,0.000408173,,114.095431,22.54348266
0.00091362,0.011198044,0.000930786,0.006795883,,0.24830246,0.116691589,0.007123947,0.358047485,0.002258301,0.112928391,,0.002222061,0.064983368,0.002830505,0.000869751,0.064304352,7.63E-06,0.00056839,113.9205098,22.49310303
,0.027217865,5.15E-05,,5.72E-06,0.071638107,0.426712036,,0.236410141,0.004234314,0.176521301,0.000598907,0.017705917,0.029911041,0.00202179,0.001228333,0.005210876,0.001184464,0.000324249,113.8602511,22.56434079
0.000900269,0.014184952,,0.006933212,5.72E-06,0.034561157,0.486627579,,0.352022171,,0.096748352,0.002977371,0.004732132,,,0.000749588,0.000534058,,,113.9331704,22.51141381
0.000112534,0.054693222,,,,0.020227432,0.467515945,1.53E-05,0.271697998,2.48E-05,0.145957947,0.010715485,0.001432419,0.021150589,1.34E-05,0.000408173,0.006971359,4.01E-05,,114.0083902,22.62452884
,7.63E-05,,,,5.53E-05,0.235326767,0.000297546,0.477285385,,0.06763649,0.096862793,0.002347946,0.110549927,0.000139236,1.14E-05,0.010383606,1.91E-06,1.91E-06,114.1759982,22.59884163
,0.002487183,1.72E-05,,,0.003463745,0.482112885,,0.350635529,9.54E-06,0.145360947,,0.004066467,0.004528046,0.000156403,1.72E-05,0.008119583,1.91E-06,,113.9888193,22.55869439
,2.86E-05,,0.01061058,3.62E-05,0.02702713,0.246047974,,0.487232208,0.000579834,0.17133522,,0.001674652,0.037506104,5.53E-05,0.00031662,0.018491745,3.43E-05,,114.1090505,22.55878398
0.001169205,0.032533646,,,,0.265745163,0.369827271,5.72E-06,0.10136795,2.10E-05,0.161338806,0.000408173,0.002780914,0.039398193,0.000371933,0.001094818,0.02491188,1.91E-06,,114.1066546,22.54475606
1.34E-05,0.089139938,0.000738144,,,0.602355957,0.161510468,7.44E-05,0.054609299,0.001533508,0.042066574,0.00066185,0.003246307,0.004301071,0.003355026,0.006778717,0.030277252,5.15E-05,0.000263214,114.1335148,22.56481098
0.005052567,0.005054474,0.000398636,,4.01E-05,0.484273911,0.253448486,0.006586075,0.00333786,0.001260757,0.179002762,,0.004220963,0.039775848,0.001914978,0.003015518,0.013465881,,0.000127792,113.9214389,22.51419592
,0.01127243,,,,0.051122665,0.539615631,1.14E-05,0.145116806,,0.205141068,0.024644852,0.001337051,0.006784439,5.72E-06,,0.015924454,,,114.15572,22.6274471
0.002332687,0.07749939,0.005125046,,,0.331298828,0.013818741,0.002092361,0.452236176,0.017412186,0.063598633,0.005657196,0.005052567,0.016557693,0.000339508,9.35E-05,0.007846832,,1.53E-05,114.0629272,22.55263052
3.81E-05,0.013004303,,,,0.065788269,0.621656418,0.00091362,0.020057678,,0.07665062,0.163248062,0.007328033,0.003381729,0.000276566,0.002950668,0.025665283,1.72E-05,,113.9062979,22.47873548
,0.003763199,,,,0.009138107,0.573711395,,0.223316193,,0.073629379,0.107793808,0.001111984,0.003335953,0.000619888,0.000200272,0.004348755,,7.63E-06,113.92611,22.57125314
2.29E-05,0.109869003,0.024438858,,,0.422235489,0.191371918,,0.141036987,0.001447678,0.107442856,8.58E-05,0.001102448,0.000148773,,7.44E-05,0.001699448,,,114.0945811,22.54215466
9.54E-05,0.021770477,6.29E-05,0.028905869,,0.012210846,0.296983719,0.000432968,0.424966812,0.003173828,0.156059265,0.00267601,0.000370026,0.027137756,,1.91E-05,0.026107788,3.81E-06,,113.9196314,22.53803322
0.003213882,0.016504288,,,,0.190662384,0.297647476,0.020622253,0.214654922,0.003084183,0.114648819,0.093509674,0.00097084,0.037687302,3.81E-06,3.81E-06,0.007762909,,,113.9906567,22.59092387
5.72E-06,0.043840408,,,,0.057426453,0.489795685,0.000497818,0.194440842,0.000188828,0.155673981,0.009731293,0.001710892,0.030630112,6.29E-05,0.002994537,0.013263702,0.000713348,,114.075031,22.62844129
,0.058303833,1.91E-06,,,0.095285416,0.29719162,,0.315433502,,0.170091629,0.017492294,0.005971909,0.005434036,0.001123428,0.023910522,0.010692596,4.39E-05,,114.0357666,22.56301909
,,,,,0.00037384,0.604072571,,0.178531647,,0.17865181,0.007919312,0.008525848,0.008680344,,3.05E-05,0.014057159,0.000133514,,113.8268852,22.61483864
,,,,,,0.307710648,,0.527833939,,0.111944199,0.045789719,0.001186371,1.91E-06,,,0.006471634,3.81E-05,,113.9279635,22.60121052
,8.20E-05,0.000226974,,,0.031126022,0.014856339,,0.878814697,,0.060674667,0.011354446,0.001531601,0.002248764,,6.10E-05,,,,114.0361126,22.51694819
9.54E-06,0.000808716,,,,0.054353714,0.483333588,,0.264896393,,0.13615799,0.055574417,0.000591278,0.00154686,7.63E-06,0.000301361,0.003334045,6.10E-05,,113.8601882,22.64780376
,0.019031525,0.000272751,,,0.736785889,0.008684158,,0.100336075,0.012176514,0.040678024,,0.001594543,0.063436508,3.43E-05,0.000944138,0.016448975,0.000549316,3.81E-06,114.059491,22.51931077
,3.05E-05,,,,0.173023224,0.220716476,9.92E-05,0.371416092,0.001226425,0.088645935,0.052148819,0.001436234,0.032047272,,0.000768661,0.059417725,,,113.8463055,22.57545631
0.002521515,0.000219345,,,5.72E-06,0.026683807,0.587310791,0.019323349,0.15348053,1.14E-05,0.158164978,0.005252838,0.002420425,0.025625229,4.77E-05,0.001922607,0.017986298,,,114.0550605,22.62967751
0.015470505,0.000591278,,,,0.000675201,0.023908615,,0.740915298,,0.11825943,0.09246254,0.000610352,,,,0.008083344,,,113.8860102,22.67310803
0.00097084,0.000329971,,,,0.00227356,0.403892517,0.000123978,0.323699951,,0.2339077,0.000108719,0.005264282,0.022068024,,0.004606247,0.002086639,0.001644135,,113.9327595,22.60794306
0.016962051,0.002292633,0.00214386,3.05E-05,,0.064310074,0.608085632,,0.133974075,0.000455856,0.141366959,0.004104614,0.004354477,0.00466156,0.009832382,0.006879807,0.00151825,3.81E-06,,113.9418725,22.51520672
0.007640839,0.029151917,0.005609512,0.007099152,,0.023601532,0.118034363,0.001146317,0.603000641,0.000902176,0.137489319,0.01871109,0.014844894,0.001779556,0.000177383,0.004743576,0.027044296,,,113.9246774,22.52939786
5.72E-06,0.036304474,0.000389099,0.00586319,,0.027387619,0.168241501,0.000579834,0.537391663,0.00793457,0.144281387,0.013988495,0.001487732,0.013969421,0.006116867,0.003383636,0.033601761,3.05E-05,1.91E-05,114.0218052,22.65947971
,0.040035248,4.58E-05,,,0.159317017,0.156709671,1.14E-05,0.417945862,0.005586624,0.123521805,0.000810623,0.001146317,0.040969849,0.017292023,0.003015518,0.034568787,,,113.9432983,22.58476987
,0.021654129,0.00071907,,,0.197296143,0.408285141,3.62E-05,0.127317429,0.000244141,0.20243454,0.002752304,0.004394531,0.015628815,0.003637314,5.72E-06,0.015525818,6.68E-05,0.00097847,114.124207,22.61031433
,0.009382248,2.10E-05,,,0.031864166,0.384864807,7.25E-05,0.330701828,,0.074953079,0.155786514,0.00479126,7.44E-05,,0.002441406,0.006023407,,,113.9827325,22.54828811
0.000558853,0.017774582,0.000892639,,,0.148324966,0.458524704,0.025846481,0.121902466,0.005300522,0.123743057,0.00925827,0.002588272,0.013935089,0.001842499,0.004161835,0.060440063,,0.005882263,114.0353338,22.64641219
0.016975403,0.009279251,0.000120163,0.002828598,0.006591797,0.386383057,0.031389236,,0.36794281,0.001876831,0.055122375,0.03572464,0.000616074,0.03584671,0.002973557,0.000207901,0.04709816,,,113.9327258,22.52534072
0.020467758,0.009119034,,,,0.000150681,0.60039711,,0.25709343,,0.080677032,0.000528336,0.001569748,0.021461487,0.000102997,0.006412506,0.002733231,0.000263214,,114.0760324,22.61856794
5.72E-06,0.020133972,1.91E-06,,,0.385307312,0.245979309,0.001338959,0.108711243,0.001214981,0.202569962,0.007097244,0.011007309,0.000291824,0.003868103,0.00113678,0.012294769,5.72E-06,1.14E-05,114.0251329,22.60599184
,0.008945465,8.96E-05,,,0.030416489,0.40070343,0.003433228,0.3194561,0.003950119,0.083339691,0.003675461,0.005331039,0.101018906,0.003477097,0.002542496,0.033428192,0.001131058,3.81E-05,113.8939187,22.5074773
3.05E-05,0.004486084,,,,0.000520706,0.200803757,,0.63973999,,0.109796524,0.037696838,0.003742218,,,3.81E-06,0.004156113,,,114.168293,22.56283775
0.001033783,0.01858139,4.96E-05,0.000411987,1.91E-06,0.018903732,0.25705719,0.006340027,0.552648544,0.000246048,0.063606262,0.001644135,0.021223068,0.012178421,0.002010345,0.003601074,0.041202545,0.000236511,,114.067819,22.57243556
0.05292511,0.009557724,6.29E-05,0.001867294,0.000324249,0.373514175,0.201156616,9.73E-05,0.155414581,0.003887177,0.14175415,0.010639191,0.004686356,0.024616241,0.000272751,0.001176834,0.018232346,0.000787735,3.81E-06,114.0137832,22.65177146
0.806131363,,7.63E-06,0.015039444,,0.005088806,,,0.125780106,,0.008304596,,1.91E-06,0.015668869,0.001857758,0.022891998,0.000204086,,,114.0538307,22.58482581
,0.00280571,3.24E-05,0.004291534,,0.008989334,0.403327942,0.00346756,0.368974686,0.001567841,0.09564209,0.041341782,0.007080078,0.028182983,0.000368118,0.001264572,0.03336525,8.01E-05,0.00019455,114.10851,22.59435224
0.001667023,0.003854752,0.000242233,2.10E-05,,0.172161102,0.502206802,0.001750946,0.048669815,0.01187706,0.185892105,0.000286102,0.010778427,0.041097641,0.003047943,0.000192642,0.015518188,0.001014709,0.00069809,113.9227255,22.50824258
0.000139236,0.015077591,7.44E-05,,,0.023651123,0.491930008,0.006000519,0.226276398,0.000331879,0.185726166,0.001199722,0.001356125,0.02035141,0.000228882,0.002044678,0.026569366,1.91E-05,,114.0454736,22.55072021
,0.002794266,,,,0.464424133,0.002405167,0.03109169,0.221914291,9.92E-05,0.168304443,0.005998611,0.007247925,0.073879242,0.000137329,1.53E-05,0.022665024,,,113.9252211,22.58596331
0.00056076,0.020412445,0.003850937,,,0.055168152,0.008296967,0.000572205,0.749509811,0.054008484,0.039890289,0.000312805,0.020513535,0.020870209,0.008714676,0.002281189,0.015892029,8.39E-05,3.81E-05,114.019245,22.66750445
,0.008893967,2.86E-05,,,0.039276123,0.000947952,0.000699997,0.729280472,0.06411171,0.067140579,0.017290115,9.54E-05,0.034891129,0.000404358,7.63E-06,0.037906647,,1.91E-06,114.0251765,22.52312363
,0.002010345,,,,,0.080537796,0.003168106,0.710824966,,0.103363037,0.076259613,,,,,0.024812698,,,113.9456335,22.49168716
,0.000883102,4.20E-05,0.007118225,,0.054080963,0.293554306,,0.402706146,0.001399994,0.185714722,0.04294014,0.002471924,0.000238419,,0.000383377,0.009420395,2.29E-05,,113.99112,22.53537964
0.003864288,0.00394249,,,,0.000989914,0.478082657,,0.324970245,,0.152359009,0.008724213,0.004032135,0.000165939,,8.01E-05,0.023687363,7.82E-05,,114.0148543,22.59130638
